"example_id","query_id","query","product_id","product_title","esci_label","sim_orig","sim_adv","delta_held_out","rank_orig","rank_adv","rank_lift"
94292,3764,"36 inch shower curtain rod","B00LUYNCR8","iDesign Cameo Metal Tension Rod, Adjustable Customizable Curtain Rod for Bathtub, Shower Stall, Closet, Doorway, 26-42 Inches, Matte Black","E",0.219200000166893,0.2851426899433136,0.0659426897764206,11,1,10
39047,1400,"100 headset without micrphone","B07RJHH6Q8","SteelSeries Arctis 9X Wireless Gaming Headset – Integrated Xbox Wireless + Bluetooth – 20+ Hour Battery Life – for Xbox One and Series X","E",0.23225551843643188,0.25541552901268005,0.02316001057624817,2,1,1
1639030,83516,"proactiv cleanser 1","B004DOYM2Q","Proactiv Acne Cleanser - Benzoyl Peroxide Face Wash and Acne Treatment - Daily Facial Cleanser and Hyularonic Acid Moisturizer with Exfoliating Beads - 90 Day Supply, 6 Oz","E",0.34041628241539,0.40280675888061523,0.06239047646522522,1,1,0
410604,19828,"brincolines para adultos","B07DJ5NH8V","10FT Trampoline with Enclosure Net Outdoor Jump Rectangle Trampoline - ASTM Approved-Combo Bounce Exercise Trampoline with PVC Spring Cover Padding for Kids and Adults","E",0.1745196282863617,0.17572127282619476,0.0012016445398330688,18,17,1
310548,14692,"beer themed gifts for women","B07F7167QH","I LIKE CRAFTS Craft Beer Microbrew Hops Funny Gift Dad Men T-Shirt","E",0.23948664963245392,0.27345091104507446,0.033964261412620544,1,1,0
30014,1060,"1/2 inch binder","B07NXBNRQT","Avery Heavy Duty View 3 Ring Binder, 0.5"" One Touch Slant Ring, Holds 8.5"" x 11"" Paper, 1 White Binder (79380)","E",0.21709027886390686,0.30717557668685913,0.09008529782295227,3,1,2
1850927,94587,"small ball pit","B079Y9CQX8","FoxPrint Basketball Ball Pit - Toddler Ball Pit Tent - Sensory Ball Pit with Basketball Hoop & Zippered Storage Bag - 4'/120cm - Balls not Included","E",0.3092021048069,0.3967439830303192,0.08754187822341919,1,1,0
431816,20959,"bycicle card deck guardians","B07ZWM87WY","Bicycle 1885 Anniversary Playing Cards (packaging may vary) , White","E",0.2685732841491699,0.3239016532897949,0.055328369140625,1,1,0
1549853,78855,"pentek big blue filter","B0045LUE4W","Pentair Pentek 150237 Big Blue Filter Housing, 1"" NPT #10 Whole House Heavy Duty Water Filter Housing with High-Flow Polypropylene (HFPP) Cap and Pressure Relief Button, 10-Inch, Black/Blue","E",0.174077108502388,0.26293057203292847,0.08885346353054047,1,1,0
86903,3415,"3 port gigabit switch","B0000BVYT3","NETGEAR 5-Port Gigabit Ethernet Unmanaged Switch (GS105NA) - Desktop or Wall Mount, and Limited Lifetime Protection","S",0.270911306142807,0.3009287714958191,0.030017465353012085,1,1,0
205722,9342,"annin american flag 3x5","B00F544LUG","Annin Flagmakers Model 2750 American Flag, 8 by 12-Feet, not_Applicable","S",0.2395668476819992,0.30751627683639526,0.06794942915439606,2,2,0
320750,15226,"beth caudill","B07RS51TT3","She's Not the One (Matthews Family Book 1)","S",0.146388977766037,0.1817127913236618,0.03532381355762482,67,1,66
329961,15667,"big nate book 4-6","0007589042","Big Nate Series Collection Lincoln Peirce 6 Books Box Set Gift Pack (Big Nate on a Roll, Goes for Broke, the Boy with the Biggest Head in the World, Strikes Again, Flips Out, in the Zone)","S",0.32969504594802856,0.38355958461761475,0.05386453866958618,1,1,0
30439,1075,"1/2 pvc coupling without stop","B007Q2GRVG","U4801 11/2 HXH COUPLING PVC","S",0.2562839388847351,0.3640272617340088,0.10774332284927368,2,1,1
410188,19808,"bright light table lamps","B07DRKDFJS","LED Desk Lamp,JUKSTG Eye-Caring Table Lamp,Adjustable Desk Light,Home Office Lamps with USB Charging Port,7 Brightness Levels 4 Lighting Modes,Blue Light Filter,Touch Control,14W Reading Lamp,Silver","S",0.2069007009267807,0.2663044333457947,0.05940373241901398,1,1,0
309930,14654,"beef jerky for dad","B01FA1BLQ0","Cattleman's Cut Original Beef Jerky, 10 Ounce","S",0.22855985164642334,0.2911263704299927,0.06256651878356934,1,1,0
47724,1716,"11 x 24 x 60 kitchen shelving unit white without wheels","B002ACO6LA","Honey-Can-Do 4-Tier Chrome Shelving unit-200 lbs, 4-Tier","S",0.24692457914352417,0.2920714020729065,0.045146822929382324,2,1,1
127436,5309,"8.5 x 11 frame white","B01616HZMM","MCS Format Frames, 8.5 x 11 in, Black, 12 Count","S",0.2311950922012329,0.29893752932548523,0.06774243712425232,4,1,3
89437,3538,"3/4 petsafe replacement collar","B074YFMXZZ","PetSafe Add-A-Dog Remote Training Collar – Perfect for Small, Medium and Large Dogs – Choose from Tone, Vibration, or 15 Levels of Static Stimulation – Waterproof and Durable – Rechargeable","S",0.25440096855163574,0.314092218875885,0.05969125032424927,2,1,1
263092,12247,"baby travel bouncer","B071W4V146","Fisher-Price Baby's Bouncer, Green/Blue/Grey (DTG94)","S",0.24957191944122314,0.32319486141204834,0.0736229419708252,2,1,1
1236417,62678,"link akc","B072XMDHTZ","Tractive 3G GPS Dog Tracker – Dog Tracking Device with Unlimited Range","S",0.1362990140914917,0.17772847414016724,0.04142946004867554,355,2,353
125771,5223,"7th generation free & clear laundry detergent packs","B01M10LBSQ","Seventh Generation Laundry Detergent Packs, Fragrance Free, 75 Count","S",0.37330758571624756,0.4515307545661926,0.07822316884994507,1,1,0
620207,30733,"cup phone holder for car for galaxy","B07X2WGT72","Mpow Car Phone Mount, Dashboard Windshield Car Phone Holder with Long Arm, Strong Sticky Gel Suction Cup, Anti-Shake Stabilizer Compatible iPhone 12 11 pro/11 pro max/XS/XR/X/8/7,Galaxy, Moto and More","S",0.2816840410232544,0.3372107446193695,0.05552670359611511,1,1,0
130298,5447,"9 inch wall clock","B078W67K8H","Unity Cambourne Non-Ticking Sweeping Wall Clock in Chrome Silver 20cm / 8-Inch","S",0.250629186630249,0.227823406457901,-0.022805780172348022,1,2,-1
234357,10765,"assassins creed odyssey switch","B07DJ1PVJG","Assassins Creed Odyssey (PS4)","S",0.28908979892730713,0.4050152897834778,0.11592549085617065,1,1,0
312379,14797,"bella 8 in 1 grill station","B0098HR0PY","Weber 46110001 Spirit E-210 Gas Grill | Liquid Propane, 2-Burner | Black","S",0.23348797857761383,0.2471674084663391,0.01367942988872528,2,1,1
133069,5596,"9x12 bright white const paper 50ct","B000QE391W","SunWorks Construction Paper, Bright White, 12"" x 18"", 50 Sheets","S",0.20643553137779236,0.3081672787666321,0.10173174738883972,3,1,2
1467424,74628,"nude racerback sports bra","B00JAC12W4","Bali Women's One Smooth U Ultra Light Illusion Neckline Underwire Bra, Nude,38DD","S",0.22769418358802795,0.27256596088409424,0.044871777296066284,2,1,1
327946,15567,"big and tall office chair 500lbs cheap desk chair","B014FK0L22","Flash Furniture Big & Tall Office Chair | Black Leather Swivel Executive Desk Chair with Wheels","S",0.25689470767974854,0.30542120337486267,0.048526495695114136,2,1,1
313243,14845,"belly support shorts for pregnancy","B01IVSE8YG","Motherhood Maternity Women's Maternity Essential Stretch Crop Length Secret Fit Belly Leggings, Black, Medium","S",0.24980345368385315,0.28728312253952026,0.037479668855667114,1,1,0
210991,9597,"apollo 11","1501106295","One Giant Leap: The Impossible Mission That Flew Us to the Moon","S",0.2319146990776062,0.2968443036079407,0.06492960453033447,2,1,1
145189,6138,"abu garcia baitcasting combo","B011LV6N8O","Abu Garcia SMAX3/701MH Silver Max Fishing Rod and Baitcast Fishing Reel Combo, 7 Feet, Medium Heavy Power","S",0.23760022222995758,0.30468931794166565,0.06708909571170807,2,1,1
328129,15573,"big and tall track pants","B071G1WWZN","adidas Men's Originals Superstar Track Pants, Black, Small","S",0.2718476951122284,0.2907467186450958,0.01889902353286743,2,1,1
61849,2341,"18 month coat boy","B07RLYJZ63","Carter's Baby Boys Adventure Bubble Jacket, Armour Gray/Azul/Radioactive, 18 Months","S",0.20692074298858643,0.22208021581172943,0.015159472823143005,1,1,0
118141,4848,"6 drawers tall chest","B071W9L4JG","South Shore Gramercy 6-Drawer Double Dresser, Pure Black with Brushed Nickel Handles","S",0.19280125200748444,0.26591989398002625,0.07311864197254181,8,1,7
177509,7829,"alegra allergy 60 mg","B077NZVXKF","Wellness Basics - Allergy Relief - Fexofenadine HCL (180mg Tablet - 150 Count) Long-Lasting 24-Hour Relief - Non Drowsy - Prescription-Strength Antihistamine - Relieves Indoor & Outdoor Allergies","S",0.25152456760406494,0.31547480821609497,0.06395024061203003,1,1,0
1852274,94664,"small cooler","B00GZQ80BE","Coleman Cooler| 16-Quart Portable Cooler |EZ-Clean Excursion Cooler Ideal for Picnics and Barbecues","S",0.2770652174949646,0.3117808699607849,0.03471565246582031,1,1,0
301377,14206,"beachy storage bench for bedroom","B01H7ASFP2","SIMPLIHOME Waverly 48 inch Wide Rectangle Ottoman Bench Natural Tufted Footrest Stool, Linen Look Polyester Fabric for Living Room, Bedroom, Traditional","S",0.23375645279884338,0.26128536462783813,0.02752891182899475,1,1,0
899441,45106,"giant blank card","B075CTXSH6","American Greetings Single Panel Blank Cards with Envelopes, Rainbow Colors (200-Count)","S",0.17328843474388123,0.21571512520313263,0.042426690459251404,44,2,42
1209341,61279,"lego duplo cars","B01CU9WL5A","LEGO DUPLO Town Truck & Tracked Excavator 10812 Dump Truck and Excavator Kids Construction Toy with DUPLO Construction Worker Figures (26 Pieces)","S",0.2523419260978699,0.3395748734474182,0.08723294734954834,1,1,0
527055,25910,"christmas gifts","B00MV9FCFQ","Gamestop Gift Cards - E-mail Delivery","S",0.15541519224643707,0.1850156933069229,0.02960050106048584,92,2,90
155559,6690,"adidas leggings women high waisted","B08777GXJS","adidas womens 3-Stripes 3/4 Tights Black/White Medium","S",0.3235028386116028,0.3599400520324707,0.03643721342086792,1,1,0
71015,2717,"2 yr old boy police car","B01FWKFTJY","Kid Trax Police Rescue Motorcycle 6V Battery-Powered Ride-On Toy,Black,6 Volt","S",0.2766348421573639,0.3024635314941406,0.025828689336776733,1,1,0
1917622,98124,"stickers for kids food","B07BJ5L7N3","Fashion Angels 1000+ Ridiculously Cute Stickers for Kids - Fun Craft Stickers for Scrapbooks, Planners, Gifts and Rewards, 40-Page Sticker Book for Kids Ages 6+ and Up","S",0.2398485541343689,0.31544965505599976,0.07560110092163086,1,1,0
167729,7328,"air guns","B00T9S3OBQ","Benjamin BPBD3S Bulldog .357 PCP Hunting Rifle With Reversible Sidelever Bolt Action, Black","S",0.2095205932855606,0.23536725342273712,0.025846660137176514,1,1,0
145185,6138,"abu garcia baitcasting combo","B07KZ6C7QT","LEW'S FISHING Mach 1 Speed Spool SLP Combo, Left-Hand Retrieve, Baitcast Combo, Baitcasting Reel, Fishing Reel and Fishing Rod, Fishing Gear and Equipment, Fishing Accessories (MH1SHLA610MH)","S",0.23804867267608643,0.2807027995586395,0.0426541268825531,1,1,0
119387,4911,"6 x 12 floor register oil rubbed bronze","B002OUCATS","Accord ABBBWH15 Baseboard Register with Sunburst Design, 15-Inch(Duct Opening Measurement), White","S",0.16557040810585022,0.18261653184890747,0.01704612374305725,70,27,43
160778,6974,"adult thomas the train shirt","B07YGNYY4M","This Train Conductor Costume - Halloween Train Driver T-Shirt","S",0.28454482555389404,0.3738989233970642,0.08935409784317017,1,1,0
1689039,86103,"receivers 7.1 channel","B0071I3OF2","Wireless Bluetooth Power Amplifier System - 420W 5.1 Channel Home Theater Surround Sound Audio Stereo Receiver Box w/ RCA, AUX, Mic w/ Echo, Remote - For Subwoofer Speaker - Pyle PT588AB Black","S",0.21613995730876923,0.23534148931503296,0.019201532006263733,2,1,1
787604,39234,"face sunscreen for sensitive skin","B01M8G39OW","Australian Gold Botanical Sunscreen Tinted Face Mineral Lotion SPF 50, 3 Ounce | Broad Spectrum | Water Resistant","S",0.21517059206962585,0.24868208169937134,0.03351148962974548,3,1,2
900903,45175,"gift cards for olive garden","B076CXY1MN","Darden Restaurants Gift Card $25","S",0.32893896102905273,0.36787179112434387,0.03893283009529114,1,1,0
906720,45493,"girl without a country","B018ER7ILE","Journey Interrupted: A Family Without a Country in a World at War","S",0.15298475325107574,0.19939541816711426,0.04641066491603851,15,1,14
482457,23603,"cashew oil for warts","B01NALN8Q9","Castor Oil (2oz), USDA Certified Organic, 100% Pure, Cold Pressed, Hexane Free by Kate Blanc Cosmetics. Stimulate Growth for Eyelashes, Eyebrows, Hair. Skin Moisturizer & Hair Treatment Starter Kit","S",0.23228073120117188,0.2171635627746582,-0.015117168426513672,1,1,0
341368,16254,"black and decker 40v blower","B07MVLM292","Greenworks 40V (110 MPH / 390 CFM) Cordless Axial Blower, 3.0Ah Battery and Charger Included LB-390","S",0.23884055018424988,0.29500338435173035,0.05616283416748047,2,1,1
705942,35124,"dr brandt do not age","B072K1LNNY","Korean Skin Care K Beauty - 20% Vitamin C Hyaluronic Acid Serum + CE Ferulic Acid Provides Potent Anti Aging, Anti Wrinkle Korean Beauty 1oz","S",0.14600950479507446,0.20324330031871796,0.057233795523643494,26,1,25
160803,6975,"adult toothpaste not mint","B07P5NH63L","Tom's of Maine Natural Luminous White Toothpaste with Fluoride, Clean Mint, 4.7 oz. 3-Pack (Packaging May Vary)","S",0.2169986516237259,0.2869081199169159,0.06990946829319,2,1,1
95443,3821,"380 reloading dies","B000NTNJ1K","LEE PRECISION 90622, 3 Die Carbide Set.325 ACP","S",0.17283056676387787,0.2726558446884155,0.09982527792453766,7,1,6
2017019,103307,"tiny chapsticks","B004FHZKOA","Aquaphor Lip Repair Ointment - Long-lasting Moisture to Soothe Dry Chapped Lips Tube, 0.35 Fl Oz (Pack of 1)","S",0.17983147501945496,0.2100590169429779,0.03022754192352295,6,1,5
1013728,51127,"honest baby detergent laundry","B001RZQW18","Dreft Stage 1: Newborn Liquid Laundry Detergent (HE),Natural for Baby, Newborn, or Infant, 50 oz, 32 loads","S",0.2496672123670578,0.3300876319408417,0.08042041957378387,1,1,0
2080946,106582,"under $10","B00LH3DMUO","Amazon Basics - Pilas alcalinas AAA de 1,5 voltios, gama Performance, paquete de 36 (el aspecto puede variar)","S",0.18404386937618256,0.1638539731502533,-0.02018989622592926,7,149,-142
234351,10765,"assassins creed odyssey switch","B07W22BBD3","Assassin's Creed III Remastered + Assassin's Creed Liberation Remastered NSW (Nintendo Switch)","S",0.19415947794914246,0.3312349319458008,0.13707545399665833,8,1,7
108804,4413,"4moms pack and play","B01BMAW2UM","Joovy Room²-Playard, Portable-Playard, Playpen, Black","S",0.2285449057817459,0.2612393796443939,0.03269447386264801,2,1,1
247451,11430,"avengers animated tv series","B00H57T5FC","The Avengers: Earth's Mightiest Heroes, Season 2 [Blu-ray]","S",0.29863911867141724,0.357924222946167,0.059285104274749756,1,1,0
50178,1810,"12 ft paint sprayer hose","B001NOGIKS","HYDE 09997 Acrylic Knockdown Knife, 18-inch","S",0.1871849149465561,0.17941701412200928,-0.007767900824546814,20,26,-6
2226234,114229,"xbox 1tb ssd external harddrive","B07QLQ62ZB","Tianken 500G Hard Drive External HDD for Xbox 360, Gray","S",0.23239246010780334,0.3113769292831421,0.07898446917533875,4,1,3
313183,14841,"belly firming patch","B003CJP13W","NIVEA Skin Firming and Toning Body Gel-Cream with Q10, 6.7 Oz Tube","S",0.20283296704292297,0.25655820965766907,0.053725242614746094,3,1,2
1937595,99190,"sunfire subwoofer","B00MJ1YR8Y","Klipsch R-12SW Subwoofer","S",0.2681053578853607,0.34181177616119385,0.07370641827583313,1,1,0
210560,9578,"aphid killer","B004TSU748","BioAdvanced 701901 12-Month Tree and Shrub Protect and Feed Insect Killer and Fertilizer, 32-Ounce, Concentrate","S",0.17487791180610657,0.1770981401205063,0.0022202283143997192,7,6,1
131966,5536,"95 length grey block curtains","B01BN4FLEG","Exclusive Home Curtains Chateau Striped Faux Silk Grommet Top Curtain Panel Pair, 54x96, Black Pearl","S",0.2818948030471802,0.30743029713630676,0.025535494089126587,1,1,0
1504237,76520,"outdoor bar table and chairs set","B002USUJV0","Linon Brown 3-Piece Table Faux Marble Tavern Set, 42"" w x 22.25"" d x 36"" h","S",0.24344633519649506,0.27012211084365845,0.02667577564716339,1,1,0
106448,4299,"49ers gym apparel","B0071A06BK","Russell Athletic Men's Mesh Short with Pockets, True Red, Large","S",0.24137689173221588,0.26187169551849365,0.02049480378627777,1,1,0
2245267,115164,"youth archery target","B00AI9IXJS","Morrell Yellow Jacket 19 Pound Portable Stinger Adult Field Point Archery Bag Target with 2 Shooting Sides, 10 Bullseyes, and Carry Handle, Yellow","S",0.21896174550056458,0.266501784324646,0.04754003882408142,1,1,0
1561303,79466,"phillps air fryers best seller prime","B07QHSZGXC","COSORI Accessories XL, Set of 6 Fit all 5.8Qt, 6Qt Air Fryer BPA Free, Dishwasher Safe, Non-stick Coating, C158-6AC, Black","S",0.18517567217350006,0.25877538323402405,0.07359971106052399,7,1,6
349451,16694,"black onesies baby","B0744PMZVG","Simple Joys by Carter's Baby Boys' 4-Pack Pant, Black/Gray/Dino/Anchor, 3-6 Months","S",0.18806934356689453,0.25494807958602905,0.06687873601913452,4,1,3
47207,1693,"11 inch doll clothes","B07TJNPV76","BARWA 36 Pack Doll Clothes and Accessories 5 PCS Fashion Dresses 5 Tops 5 Pants Outfits 3 PCS Wedding Gown Dresses 3 Sets Swimsuits Bikini for 10 Hangers 10shoes 11.5 inch Doll","S",0.21729764342308044,0.3085022270679474,0.09120458364486694,1,1,0
113475,4627,"50 gallon tote","B00V87CQYM","Sterilite 14699002 40 Gallon/151 Liter Wheeled Industrial Tote, Black Lid & Base w/ Racer Red Handle & Latches, 2-Pack","S",0.23334473371505737,0.30983468890190125,0.07648995518684387,2,1,1
138658,5824,"a general introduction to the bible by norman l. geisler","0785266429","End Times Fiction: A Biblical Consideration Of The Left Behind Theology","S",0.16765578091144562,0.18266050517559052,0.015004724264144897,4,2,2
1706567,87009,"remote control ceiling fan without light","B00DF4ICOY","Hunter Fan Company 51059 Hunter Indoor Low Profile IV Ceiling Fan with Pull Chain Control, 42"", White Finish","S",0.24408769607543945,0.3123883306980133,0.06830063462257385,5,1,4
247494,11432,"avengers books for kids 3-5","1484716582","World of Reading: Hulk This is Hulk","S",0.230531245470047,0.2521761655807495,0.021644920110702515,2,2,0
105190,4238,"42” glass top table","B003DYZQKY","LIFETIME 80160 Commercial Height Adjustable Folding Utility Table, 4 Feet, White Granite","S",0.2247038334608078,0.26318177580833435,0.03847794234752655,1,1,0
89566,3543,"3/4 squire guitar","B005N2C0MG","Squier 6 String Solid-Body Electric Guitar, Right Handed, 2 Tone Sunburst (0310202503)","S",0.24824798107147217,0.27748119831085205,0.029233217239379883,1,1,0
199320,9004,"ancient remedies dr axe","0768417864","Essential Oils: Ancient Medicine","S",0.20324458181858063,0.3506130576133728,0.14736847579479218,3,1,2
322930,15339,"bh cosmetics","B01GNVG89Q","BS-MALL 13 PCS Makeup Brush Set Premium Synthetic Silver Foundation Blending Blush Face Powder Brush Makeup Brush Kit","S",0.22445020079612732,0.2728566527366638,0.0484064519405365,3,1,2
59140,2215,"15x70 binoculars","B003AM87Q4","Celestron - SkyMaster 25x70 Binocular - Large Aperture Binoculars with 70mm Objective Lens - 25x Magnificiation High Powered Binoculars - Includes Carrying Case","S",0.2573229968547821,0.3417644500732422,0.08444145321846008,1,1,0
1311569,66527,"maxforce carpenter ant bait gel","B00TXFE4RI","Syngenta Advion Ant Gel 4 tubes 30 grams each","S",0.20932403206825256,0.2539220452308655,0.044598013162612915,2,1,1
2000279,102419,"the story and its writer 10th edition","0525555374","Turtles All the Way Down","S",0.16386035084724426,0.18150557577610016,0.017645224928855896,24,10,14
2089921,107077,"upright infant seat","B07WKBW6Y8","Summer Infant 3 in 1 Floor 'N More Support Seat, Feeding & Booster Chair for Toddlers with Machine Washable Fabric Seat and Removable Dining Tray, Aqua, 18.25"" l x 8.25"" b x 14.25"" h","S",0.2686696946620941,0.3147914707660675,0.04612177610397339,1,1,0
1960135,100320,"taco vs burrito","B07WC2Z9HF","On a Scale of One to T-Rex by Exploding Kittens: A Card Game for People Who Are Bad at Charades - Family Card Game- Card Games for Adults, Teens & Kids","S",0.12799058854579926,0.14801831543445587,0.020027726888656616,37,7,30
154780,6647,"adidas boston marathon 7 shoes","B07KX8C6JJ","adidas Women's Adizero Boston 8 Running Shoe, Black/White/Black, 7.5 M US","S",0.25859129428863525,0.27984651923179626,0.02125522494316101,1,1,0
1671537,85188,"race tracks for boys","B073GWF8P8","Anki Overdrive: Fast & Furious Edition","S",0.15677718818187714,0.18915428221225739,0.03237709403038025,30,6,24
1461629,74326,"normal people sally rooney","1503943372","Beneath a Scarlet Sky: A Novel","S",0.16793382167816162,0.15475131571292877,-0.013182505965232849,6,8,-2
520355,25555,"children melatonin zarbees","B08L7KFZ4F","Zarbee's Baby Calming Massaging Balm with Shea Butter, Lavender and Chamomile, 2 Ounce","S",0.2868219017982483,0.3471378982067108,0.060315996408462524,1,1,0
209187,9514,"aoc agon ag352ucg6 black edition","B07R5R9VR9","LG 34GL750-B 34 Inch 21: 9 Ultragear Curved Wfhd (2560 X 1080) IPS 144Hz G-SYNC Compatible Gaming Monitor,Black","S",0.21788978576660156,0.2423681914806366,0.024478405714035034,1,1,0
118140,4848,"6 drawers tall chest","B074HV4X9D","Tvilum Scottsdale 6 Drawer Double Dresser, White Wood Grain","S",0.25096938014030457,0.2944205403327942,0.043451160192489624,1,1,0
204472,9270,"anker power strip","B000J2EN4S","Belkin Power Strip Surge Protector - 12 AC Multiple Outlets & 8 ft Long Flat Plug Heavy Duty Extension Cord for Home, Office, Travel, Computer Desktop, Laptop & Phone Charging Brick (3,940 Joules)","S",0.2801254093647003,0.3106994032859802,0.030573993921279907,2,1,1
214611,9779,"apple power adapter and lightning cable","B00A83I8G2","Apple 12W USB Power Adapter (for iPhone, iPad)","S",0.26122188568115234,0.31302160024642944,0.0517997145652771,2,1,1
234358,10765,"assassins creed odyssey switch","B00BMFIXOW","Assassin's Creed IV Black Flag - PlayStation 4","S",0.18666578829288483,0.26160621643066406,0.07494042813777924,13,2,11
751836,37423,"elsa white dress frozen 2 adult","B00UM453RY","Leg Avenue 3 Piece Classic Cinderella Gown Full Length Family Friendly Princess Dress and Headband Set for Adult Women, Blue, Small","S",0.24606531858444214,0.29891452193260193,0.05284920334815979,1,1,0
82166,3222,"2nd grade reading games","B0009K8PS0","Learning Resources Snap It Up! Phonics & Reading Card Game, Homeschool, Reading Game, 90 Cards Included, Ages 6+","S",0.2062668651342392,0.2523866891860962,0.046119824051856995,2,1,1
1029478,51950,"huggies overnight size 4","B006Q5ZUQM","Seventh Generation Free & Clear Overnight Diapers, Size 4, 24 ct","S",0.25256022810935974,0.24850137531757355,-0.004058852791786194,1,1,0
294475,13857,"batman lego sets 4-7","B08HVZMW1S","LEGO Classic Creative Transparent Bricks 11013 Building Kit with Transparent Bricks; Inspires Imaginative Play, New 2021 (500 Pieces)","S",0.1971617341041565,0.2392604947090149,0.0420987606048584,6,2,4
1488461,75709,"oneplus tv 55 inch","B08Z8PQ4KB","Hisense 55A6G 55-Inch 4K Ultra HD Android Smart TV with Alexa Compatibility (2021 Model)","S",0.2477264255285263,0.27934396266937256,0.03161753714084625,1,1,0
34465,1230,"10 inch saute pan nonstick without long handle","B009HBKQ16","Tramontina 80114/535DS Professional Aluminum Nonstick Restaurant Fry Pan, 10"", NSF-Certified","S",0.2972925305366516,0.35179510712623596,0.05450257658958435,1,1,0
206140,9363,"ant attack","B07L7G598H","ATTACK OF THE KILLER ANTS","S",0.22583341598510742,0.330146849155426,0.1043134331703186,1,1,0
113481,4627,"50 gallon tote","B06ZZ3XHBW","HOMZ 3410CLRDC.05 Plastic Storage, Modular Stackable Storage Bins with Blue Latching Handles, 7.5 Quart, Clear, 5-Pack","S",0.20173977315425873,0.24705539643764496,0.04531562328338623,9,1,8
1398165,71051,"mous iphone xr case","B07GZLTHN8","i-Blason Cosmo Full-Body Bumper Case with Built-in Screen Protector for iPhone XR 2018 Release, Pink Marble, 6.1""","S",0.2677799463272095,0.2792257070541382,0.011445760726928711,3,1,2
67628,2579,"2 iron golf club","B078J536SJ","Callaway Golf 2018 Men's Rogue X Individual Iron, Left Hand, KBS Max 90 Steel Shaft, Regular Flex, 7 Iron","S",0.2355368435382843,0.2714744210243225,0.03593757748603821,1,1,0
1596449,81299,"playset for babies","B01N6PR5D2","Fisher-Price  Laugh & Learn  Servin  Up Fun Food Truck","S",0.21371214091777802,0.25529927015304565,0.04158712923526764,6,1,5
47722,1716,"11 x 24 x 60 kitchen shelving unit white without wheels","B0030BEPPW","5-Tier Chrome Heavy-Duty Adjustable Shelving Unit with 200-lb Per Shelf Weight Capacity","S",0.2570042610168457,0.26785099506378174,0.010846734046936035,1,1,0
589217,29136,"corner curved tv wall mount 65 inch","B01KBEOM2G","Amazon Basics Heavy-Duty Full Motion Articulating TV Wall Mount for 32-80 inch TVs up to 130 lbs, fits LED LCD OLED Flat Curved Screens","S",0.2517848014831543,0.2999485433101654,0.04816374182701111,1,1,0
95288,3814,"38 ddd push up bras for women","B01NCTRZ82","Hanes Women’s Oh So Light Comfort Flex Fit Wire Free Bra, black/Nude, M","S",0.24575474858283997,0.2584381103515625,0.012683361768722534,1,1,0
239920,11052,"au lait hand wash","B00NQ91T8E","Scottish Fine Soaps Au Lait Milk Bath Powder 500g 17.6oz","S",0.2729405164718628,0.30987104773521423,0.03693053126335144,1,1,0
51973,1897,"12 volt g4 pin base","B006G4PDR4","Philips Halogen Landscape Lighting T3 12-Volt Light Bulb: 3000-Kelvin, 10-Watt, G4 Base, 2-Pack","S",0.16898061335086823,0.1791733354330063,0.010192722082138062,57,40,17
1983077,101461,"tenis rebook classic para hombre","B077ZJX6LL","Reebok mens Royal Bb4500 Hi2 Walking Shoe, Black/White/Primal Red/Light, 13 US","S",0.21474260091781616,0.2133617401123047,-0.0013808608055114746,3,3,0
1263987,64101,"lucite accent chair","B00QMK1SAS","Roundhill Furniture Noas Contemporary Round Tufted Back Tilt Swivel Accent Chair, White","S",0.23838640749454498,0.26422756910324097,0.025841161608695984,1,1,0
107361,4341,"4k 3d tv","B084JBTYHJ","SAMSUNG 65-inch Class Crystal UHD TU-8000 Series - 4K UHD HDR Smart TV with Alexa Built-in (UN65TU8000FXZA, 2020 Model)","S",0.21414822340011597,0.29086771607398987,0.0767194926738739,8,1,7
2180118,111787,"windex without ammonia","B002QH412S","Glass Plus Glass Cleaner, 32 Fl Oz Bottle, Multi-Surface Glass Cleaner","S",0.21926231682300568,0.24593861401081085,0.026676297187805176,2,1,1
110071,4477,"4xl tshirts for men big and tall soft","B07JB8D26R","Fruit of the Loom Men's Stay Tucked Crew T-Shirt, White-Tall Sizes, XX-Large Tall (6pack)","S",0.2320951670408249,0.31026920676231384,0.07817403972148895,1,1,0
292234,13742,"bathroom lighting with outlet","B002OM87RK","Nuvo SF77/990 with Convenience Outlet with U Channel Glass, 2-Light","S",0.1958058774471283,0.18770812451839447,-0.008097752928733826,3,5,-2
733304,36498,"easy green aquarium fertilizer","B00G25IBCQ","Fluval Plant Micro Nutrient for Aquariums, 8.4-Ounce","S",0.22109441459178925,0.3157808780670166,0.09468646347522736,1,1,0
107631,4355,"4k graphics card","B06ZZ6FMF8","SAPPHIRE Radeon 11265-05-20G Pulse RX 580 8GB GDDR5 Dual HDMI/ DVI-D/ Dual DP OC with Backplate (UEFI) PCI-E Graphics Card Graphic Cards","S",0.21512463688850403,0.2719229459762573,0.056798309087753296,3,1,2
172669,7587,"airpods without case","B08C4KWM9T","Bose QuietComfort Noise Cancelling Earbuds - Bluetooth Wireless Earphones, Triple Black, the World's Most Effective Noise Cancelling Earbuds","S",0.22695142030715942,0.2835116386413574,0.056560218334198,4,1,3
